link,marca_model,marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp
https://www.autovit.ro/autoturisme/anunt/hyundai-i30-ver-1-6-crdi-tpms-highway-heatplus-ID7HHdtd.html,Hyundai i30 1.6 CRDI TPMS Highway Heat+,Hyundai,i30 1.6 CRDI TPMS Highway Heat+,4 990 EUR,2014,256317,Diesel,Manuala,Compacta,15823,128
https://www.autovit.ro/autoturisme/anunt/renault-clio-ID7HI68D.html,Renault Clio,Renault,Clio,13 950 EUR,2025,134000,Hibrid,Automata,Compacta,15983,143
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ID7HI7xF.html,Mercedes-Benz C,Mercedes-Benz,C,"62 137,43 EUR",2025,3000,Hibrid Plug-In,Automata,Sedan,19993,313
https://www.autovit.ro/autoturisme/anunt/peugeot-301-ver-1-5-bluehdi-fap-allure-ID7HI0GJ.html,Peugeot 301 1.5 BlueHDI FAP Allure,Peugeot,301 1.5 BlueHDI FAP Allure,"7 990,01 EUR",2022,180000,Diesel,Manuala,Sedan,14993,99
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gla-ver-200-7g-dct-edition-progressive-line-ID7HI6kB.html,Mercedes-Benz GLA 200 7G-DCT Edition Progressive Line,Mercedes-Benz,GLA 200 7G-DCT Edition Progressive Line,26 999 EUR,2022,83000,Benzina,Automata,SUV,13323,163
https://www.autovit.ro/autoturisme/anunt/audi-a7-ver-50-tdi-quattro-tiptronic-mhev-ID7HEq48.html,Audi A7 50 TDI quattro Tiptronic MHEV,Audi,A7 50 TDI quattro Tiptronic MHEV,35 990 EUR,2025,172000,Diesel,Automata,Sedan,29673,286
https://www.autovit.ro/autoturisme/anunt/ford-ecosport-ver-1-5-ecoblue-awd-titanium-ID7HI68P.html,Ford EcoSport 1.5 EcoBlue AWD Titanium,Ford,EcoSport 1.5 EcoBlue AWD Titanium,"14 498,99 EUR",2025,50450,Diesel,Manuala,SUV,14993,125
https://www.autovit.ro/autoturisme/anunt/audi-a1-ID7HI6bY.html,Audi A1,Audi,A1,7 990 EUR,2025,220137,Diesel,Automata,Compacta,15983,105
https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HGWll.html,Dacia Logan,Dacia,Logan,8 250 EUR,2020,151000,Benzina + GPL,Manuala,Sedan,8983,90
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-ml-ver-350-bluetec-4matic-aut-ID7HxXdu.html,Mercedes-Benz ML 350 BlueTec 4MATIC Aut,Mercedes-Benz,ML 350 BlueTec 4MATIC Aut,12 990 EUR,2012,319000,Diesel,Automata,SUV,29873,258
https://www.autovit.ro/autoturisme/anunt/toyota-yaris-ver-1-5-vvt-i-hsd-active-ID7HGRfz.html,Toyota Yaris 1.5 VVT-i HSD Active,Toyota,Yaris 1.5 VVT-i HSD Active,15 700 EUR,2025,118886,Hibrid,Automata,Masina de oras,14903,116
https://www.autovit.ro/autoturisme/anunt/tesla-tsla-model-s-ID7HGLZW.html,Tesla Model S,Tesla,Model S,22 990 EUR,2023,113000,Electric,Automata,Sedan,,539
https://www.autovit.ro/autoturisme/anunt/aixam-scouty-r-ID7HDqP1.html,Aixam Scouty R,Aixam,Scouty R,11 495 EUR,2025,2,Electric,Automata,Masina de oras,,8
https://www.autovit.ro/autoturisme/anunt/nissan-juke-ver-dig-t-dct-n-connecta-ID7HHY6V.html,Nissan Juke DIG-T DCT N-Connecta,Nissan,Juke DIG-T DCT N-Connecta,14 990 EUR,2025,119900,Benzina,Automata,SUV,9993,115
https://www.autovit.ro/autoturisme/anunt/seat-exeo-ID7HI6iE.html,Seat Exeo,Seat,Exeo,6 499 EUR,2025,263150,Diesel,Manuala,Combi,19683,120
https://www.autovit.ro/autoturisme/anunt/ford-kuga-ver-2-0-tdci-2wd-trend-ID7HByoO.html,Ford Kuga 2.0 TDCi 2WD Trend,Ford,Kuga 2.0 TDCi 2WD Trend,7 250 EUR,2011,261828,Diesel,Manuala,SUV,19973,140
https://www.autovit.ro/autoturisme/anunt/volkswagen-arteon-ver-1-4-ehybrid-opf-dsg-r-line-ID7HEBuV.html,Volkswagen ARTEON 1.4 eHybrid OPF DSG R-Line,Volkswagen,ARTEON 1.4 eHybrid OPF DSG R-Line,26 499 EUR,2021,169000,Hibrid Plug-In,Automata,Sedan,13953,218
https://www.autovit.ro/autoturisme/anunt/volkswagen-multivan-ID7HI12K.html,Volkswagen Multivan,Volkswagen,Multivan,15 490 EUR,2011,207000,Diesel,Manuala,Monovolum,19973,180
https://www.autovit.ro/autoturisme/anunt/opel-astra-ver-1-4-caravan-ID7Hs47M.html,Opel Astra 1.4 Caravan,Opel,Astra 1.4 Caravan,2 799 EUR,2025,221200,Benzina,Manuala,Combi,13643,90
https://www.autovit.ro/autoturisme/anunt/volkswagen-sharan-ver-1-9-tdi-ID7HGHhu.html,Volkswagen Sharan 1.9 TDI,Volkswagen,Sharan 1.9 TDI,4 500 EUR,2025,246000,Diesel,Manuala,Monovolum,18963,115
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-520d-at-ID7HI7o0.html,BMW Seria 5 520d AT,BMW,Seria 5 520d AT,31 000 EUR,2022,142000,Diesel,Automata,Sedan,19953,190
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ID7HGY3b.html,Nissan Qashqai,Nissan,Qashqai,"36 368,97 EUR",2025,9,Benzina,Automata,SUV,14773,156
https://www.autovit.ro/autoturisme/anunt/porsche-panamera-ver-4-8-pdk-gts-ID7Hjdx4.html,Porsche Panamera 4.8 PDK GTS,Porsche,Panamera 4.8 PDK GTS,47 990 EUR,2015,175000,Benzina,Automata,Coupe,48063,440
https://www.autovit.ro/autoturisme/anunt/bmw-x6-ver-xdrive30d-at-mhev-ID7HHWIv.html,BMW X6 xDrive30d AT MHEV,BMW,X6 xDrive30d AT MHEV,88 500 EUR,2025,17100,Diesel,Automata,SUV,29933,286
https://www.autovit.ro/autoturisme/anunt/opel-insignia-ver-1-6-cdti-ecoflex-start-stop-sport-ID7HByJF.html,Opel Insignia 1.6 CDTI ecoFLEX Start/Stop Sport,Opel,Insignia 1.6 CDTI ecoFLEX Start/Stop Sport,13 999 EUR,2018,210699,Diesel,Manuala,Sedan,15983,136
https://www.autovit.ro/autoturisme/anunt/skoda-superb-ver-1-5-tsi-act-dsg-ambition-ID7HH05J.html,Skoda Superb 1.5 TSI ACT DSG Ambition,Skoda,Superb 1.5 TSI ACT DSG Ambition,18 600 EUR,2021,114950,Benzina,Automata,Sedan,14983,150
https://www.autovit.ro/autoturisme/anunt/audi-q5-ID7HGTUl.html,Audi Q5,Audi,Q5,"31 989,98 EUR",2025,139993,Diesel,Automata,SUV,19683,204
https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive30e-aut-m-sport-ID7HGVI6.html,BMW X3 xDrive30e Aut. M Sport,BMW,X3 xDrive30e Aut. M Sport,36 990 EUR,2025,127401,Hibrid Plug-In,Automata,SUV,19983,292
https://www.autovit.ro/autoturisme/anunt/audi-a3-ver-sportback-1-6-tdi-s-tronic-ID7HxBeM.html,Audi A3 Sportback 1.6 TDI S tronic,Audi,A3 Sportback 1.6 TDI S tronic,15 900 EUR,2023,128000,Diesel,Automata,Compacta,15983,116
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-amg-43-4matic-9g-tronic-ID7HGYCY.html,Mercedes-Benz GLC AMG 43 4Matic 9G-TRONIC,Mercedes-Benz,GLC AMG 43 4Matic 9G-TRONIC,28 500 EUR,2025,187839,Benzina,Automata,SUV,29963,367
https://www.autovit.ro/autoturisme/anunt/skoda-citigo-ver-citigoe-iv-ambition-ID7HECe7.html,Skoda Citigo CITIGOe iV Ambition,Skoda,Citigo CITIGOe iV Ambition,10 990 EUR,2025,22007,Electric,Automata,Masina de oras,,83
https://www.autovit.ro/autoturisme/anunt/ford-transit-custom-ver-310-l2h1-va-trend-ID7HHOPm.html,Ford Transit Custom 310 L2H1 VA Trend,Ford,Transit Custom 310 L2H1 VA Trend,6 490 EUR,2013,227000,Diesel,Manuala,Monovolum,21983,125
https://www.autovit.ro/autoturisme/anunt/toyota-corolla-ID7HI69Y.html,Toyota Corolla,Toyota,Corolla,"30 489,58 EUR",2025,5000,Hibrid,Automata,Combi,17983,97
https://www.autovit.ro/autoturisme/anunt/opel-corsa-ver-1-4-ecoflex-start-stop-edition-ID7HHEz7.html,Opel Corsa 1.4 (ecoFLEX) Start/Stop Edition,Opel,Corsa 1.4 (ecoFLEX) Start/Stop Edition,2 650 EUR,2025,209401,Benzina,Manuala,Masina mica,13983,90
https://www.autovit.ro/autoturisme/anunt/ford-transit-custom-ver-kombi-320-2-0-ecoblue-170-cp-l2h1-trend-aut-ID7HvbZf.html,Ford Transit Custom Kombi 320 2.0 EcoBlue 170 CP L2H1 Trend Aut.,Ford,Transit Custom Kombi 320 2.0 EcoBlue 170 CP L2H1 Trend Aut.,"41 611,90 EUR",2025,5,Diesel,Automata,Monovolum,19953,170
https://www.autovit.ro/autoturisme/anunt/ssangyong-torres-ver-1-5-gdi-turbo-clever-ID7HEm7Z.html,SsangYong Torres 1.5 GDI Turbo Clever,SsangYong,Torres 1.5 GDI Turbo Clever,36 500 EUR,2025,4931,Benzina,Automata,SUV,14973,163
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HHMZX.html,BMW Seria 3,BMW,Seria 3,14 800 EUR,2017,267000,Benzina,Automata,Sedan,19983,184
https://www.autovit.ro/autoturisme/anunt/porsche-911-ver-carrera-pdk-ID7HBFeT.html,Porsche 911 Carrera PDK,Porsche,911 Carrera PDK,"151 697,70 EUR",2025,800,Benzina,Automata,Coupe,29813,394
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ver-220-d-4matic-aut-ID7HFOoB.html,Mercedes-Benz C 220 d 4MATIC Aut,Mercedes-Benz,C 220 d 4MATIC Aut,24 350 EUR,1995,110200,Diesel,Automata,Sedan,19503,194
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HHBWC.html,Volkswagen Golf,Volkswagen,Golf,6 999 EUR,2025,217124,Diesel,Automata,Combi,15983,110
https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-ver-1-6-l-160-cp-2wd-7dct-mhev-style-ID7HGY3h.html,Hyundai Tucson 1.6 l 160 CP 2WD 7DCT MHEV Style,Hyundai,Tucson 1.6 l 160 CP 2WD 7DCT MHEV Style,"30 479,90 EUR",2025,10,Benzina,Automata,SUV,15983,160
https://www.autovit.ro/autoturisme/anunt/bmw-x6-ver-xdrive30d-at-mhev-ID7HtPNK.html,BMW X6 xDrive30d AT MHEV,BMW,X6 xDrive30d AT MHEV,73 900 EUR,2025,58000,Diesel,Automata,SUV,29933,286
https://www.autovit.ro/autoturisme/anunt/ds-automobiles-dsa-ds7-crossback-ver-ds7-1-6-phev-awd-360-eat8-opera-ID7HGOrj.html,DS Automobiles DS 7 Crossback DS7 1.6 PHeV AWD 360 EAT8 OPERA,DS,Automobiles DS 7 Crossback DS7 1.6 PHeV AWD 360 EAT8 OPERA,"51 988,86 EUR",2025,5,Hibrid Plug-In,Automata,SUV,15983,360
